seed,population,kms_history,slots_history,best_kms,best_kms_slots
56428042,16,"[625.172 625.172 625.172 622.866 622.866 609.739 609.739 609.739 609.739
 609.739 609.739 597.014 597.014 597.014 597.014 597.014 597.014 597.014
 597.014 597.014 597.014 597.014 597.014 597.014 583.753 578.105 578.105
 578.105 578.105 578.105 577.839 577.839 577.839 577.839 577.839 577.839
 577.839 577.839 577.839 577.839 577.839 577.839 577.839 577.839 577.839
 569.969 569.969 569.969 569.969 569.969 569.969 565.184 565.184 565.184
 565.184 565.184 565.184 565.184 565.184 565.184 565.184 565.184 565.184
 565.184 565.184 565.184 565.184 565.184 565.184 565.184 565.184 565.184
 565.184 565.184 565.184 565.184 565.184 565.184 565.184 565.184 565.184
 564.871 562.652 562.652 562.652 562.652 562.652 562.652 562.652 562.652
 562.652 562.652 562.652 562.652 562.652 562.652 565.479 565.479 564.898
 561.562 561.562 561.562 561.562 561.562 561.562 561.562 561.562 561.562
 561.562 561.562 561.562 561.562 561.562 561.562 561.562 561.562 561.562
 561.562 561.562 561.562 561.562 561.562 561.562 561.562 561.562 561.562
 561.562 561.562 561.562 561.562 561.562 561.562 560.477 561.163 561.163
 561.163 556.474 561.163 561.163 561.163 561.163 560.054 560.054 561.163
 556.433 556.433 548.477 548.477 548.477 548.477 548.477 548.477 548.477
 548.477 548.477 548.477 548.477 548.477 548.477 546.208 546.208 544.748
 544.748 544.748 544.748 544.748 544.748 544.748 544.748 544.748 544.748
 544.748 544.748 544.748 544.748 544.748 544.748 544.748 544.327 544.327
 543.406 543.406 543.406 543.406 543.406 542.351 542.351 542.351 542.351
 542.351 542.351 543.406 539.009 539.009 539.009 537.987 537.987 537.987
 537.987 537.987 537.987 537.987 537.987 537.987 537.987 537.987 537.987
 537.987 537.987 537.987 537.987 537.987 537.987 537.987 537.599 537.599
 537.599 537.599 537.599 537.599 537.599 537.599 537.599 537.599 537.599
 537.599 537.261 537.261 536.767 536.767 536.767 536.767 536.767 536.767
 536.767 536.767 536.767 536.767 536.767 536.767 534.21  534.21  534.21
 534.21  532.855 532.855 532.855 532.855 532.855 532.855 532.464 532.464
 532.464 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912
 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912
 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912
 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912
 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912
 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912 528.912
 528.912 528.912 525.168 525.168 525.168 525.168 525.168 525.168 525.168
 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168
 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168
 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168
 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168
 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168
 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168
 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168 525.168
 523.839 523.839 523.839 523.839 523.839 523.839 523.839 523.839 523.839
 523.839 523.839 523.839 523.839 523.839 523.839 523.839 523.839 523.839
 523.839 523.696 523.696 523.696 523.696 523.696 523.696 523.696 523.696
 523.696 523.696 523.696 523.696 523.696 523.696 523.696 523.696 523.696
 523.696 523.696 523.696 523.696 523.696 523.696 523.696 522.809 522.809
 522.809 522.809 522.809 522.809 522.809 522.809 522.809 522.809 522.292
 522.292 522.045 522.045 519.774 519.774 519.774 519.774 519.774 519.774
 519.774 519.774 519.774 519.774 519.774 519.774 519.774 519.774 519.774
 519.774 519.774 519.774 518.617 518.617 518.617 518.617 518.617 518.617
 518.617 518.617 518.617 518.617 517.561 517.561 517.561 517.561 517.561
 518.617 518.617 518.617 518.617 518.617 518.617 518.617 518.617 518.617
 518.617 518.617 518.617 518.617 518.617 518.617 518.617 518.617 518.617
 517.044 517.044 517.044 517.044 517.044 517.044 517.044 517.044 517.044
 517.044 517.044 517.044 517.044 517.044 517.044 517.044 517.044 517.044
 517.044 517.044 517.044 517.044 517.044 516.686 516.686 516.686 516.686
 516.686 516.686 516.686 516.686 516.686 516.686 516.686 516.686 516.538
 516.538 516.538 516.538 516.538 516.538 516.538 516.538 516.538 516.538
 516.538 516.538 516.538 516.538 516.538 516.538 516.538 516.538 516.538
 516.538 516.538 516.538 516.538 516.538 516.538 516.538 515.883 515.883
 515.883 515.883 515.883 515.883 515.883 515.883 515.883 515.883 515.883
 515.883 515.883 515.883 515.883 515.883 515.883 515.883 515.883 515.705
 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705
 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705
 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705
 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705
 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705
 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705
 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705
 515.705 515.705 515.705 515.705 515.705 515.705 515.705 515.705 513.635
 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635
 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635
 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635
 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635
 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635
 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635 513.635
 513.635 513.635 515.35  515.35  515.35  515.35  515.35  515.35  515.35
 515.35  515.35  515.35  515.35  517.961 517.961 517.961 517.961 517.961
 517.961 517.961 517.961 513.338 513.338 513.338 513.338 513.338 513.338
 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338
 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338
 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338
 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338
 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338
 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338
 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338 513.338
 513.338 513.338 513.338 513.338 513.338 517.371 517.371 517.371 517.371
 517.371 517.371 517.371 517.371 514.627 514.627 514.627 514.627 514.627
 514.627 514.627 514.627 514.627 514.627 514.627 514.627 514.627 514.627
 514.627 514.627 514.627 514.627 514.627 514.58  514.58  514.58  514.58
 514.58  514.58  514.58  514.58  514.58  514.58  514.58  514.58  514.58
 514.58  514.58  514.58  514.58  514.58  514.58  514.58  514.58  514.58
 514.58  514.58  514.58  514.58  514.58  514.58  514.58  514.58  514.58
 514.58  514.58  513.443 513.443 513.443 513.443 513.443 513.443 513.443
 513.443 513.443 513.443 513.007 513.007 513.007 513.007 513.007 513.007
 513.007 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805
 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805
 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805
 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805
 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805
 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805 512.805
 512.805 512.805 512.805 512.805 514.496 514.496 514.496 514.834 514.834
 514.834 514.834 514.834 514.834 514.834 514.834 514.834 514.834 514.834
 513.021 513.021 513.021 513.021 513.021 513.021 513.021 513.021 513.021
 513.021 513.021 513.021 513.021 513.021 513.021 509.08  509.08  509.08
 509.08  509.08  509.08  509.08  509.08  509.08  509.08  509.08  509.08
 509.08  509.08  509.08  509.08  509.08  509.08  509.08  509.08  509.08
 509.08  509.08  509.08  509.08  509.08  508.555 508.555 508.555 508.555
 508.555 508.555 508.555 508.555 508.555 508.555 508.555 508.555 508.555
 508.555 508.555 508.555 508.555 508.555 508.555 508.555 508.555 508.555
 508.555]","[215. 215. 215. 216. 216. 218. 218. 218. 218. 218. 218. 216. 216. 216.
 216. 216. 216. 216. 216. 216. 216. 216. 216. 216. 216. 214. 214. 214.
 214. 214. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 214. 214. 214. 214. 214. 214. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 216. 216.
 216. 216. 216. 216. 216. 216. 216. 216. 216. 216. 216. 216. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 214. 214. 214. 214. 215. 214. 214. 214.
 214. 215. 215. 214. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 216. 216. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215. 215.
 215. 215. 215. 215. 215. 215.]",508.555,215
